shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status,currency_code
SHP002724,ORD102724,CUST4906,2026-07-03,Bengaluru_WH03,Delhi,Ahmedabad,Blue Dart,Mini Truck,39.77,1467,3197.84,Delivered,INR
SHP002725,ORD102725,CUST2959,2026-07-03,Hyderabad_WH04,Bengaluru,Delhi,Blue Dart,Van,15.23,262,734.36,Delivered,INR
SHP002726,ORD102726,CUST1484,2026-07-03,Delhi_WH01,Lucknow,Chennai,Delhivery,Mini Truck,36.37,196,869.24,Returned,INR
SHP002727,ORD102727,CUST4274,2026-07-03,Chennai_WH05,Hyderabad,Pune,Ecom Express,Truck,31.54,2482,4926.08,In Transit,INR
SHP002728,ORD102728,CUST2433,2026-07-03,Chennai_WH05,Kolkata,Chennai,Blue Dart,Bike,17.68,841,1805.96,Delivered,INR
SHP002729,ORD102729,CUST6508,2026-07-03,Mumbai_WH02,Mumbai,Bengaluru,Delhivery,Mini Truck,8.01,1061,2085.92,Delivered,INR
SHP002730,ORD102730,CUST7072,2026-07-03,Hyderabad_WH04,Lucknow,Jaipur,Ecom Express,Van,29.74,264,912.08,Delivered,INR
SHP002731,ORD102731,CUST5428,2026-07-03,Delhi_WH01,Bengaluru,Chennai,Blue Dart,Bike,8.11,1732,3294.92,Delivered,INR
SHP002732,ORD102732,CUST7576,2026-07-03,Chennai_WH05,Hyderabad,Lucknow,FedEx,Van,33.94,1513,3210.68,Delivered,INR
SHP002733,ORD102733,CUST7038,2026-07-03,Mumbai_WH02,Lucknow,Delhi,Ecom Express,Van,44.47,1970,4159.64,Delivered,INR
SHP002734,ORD102734,CUST9586,2026-07-03,Delhi_WH01,Bengaluru,Mumbai,Blue Dart,Van,22.52,545,1331.24,Delivered,INR
SHP002735,ORD102735,CUST3901,2026-07-03,Mumbai_WH02,Pune,Ahmedabad,FedEx,Van,34.83,1321,2875.76,In Transit,INR
SHP002736,ORD102736,CUST6399,2026-07-03,Hyderabad_WH04,Mumbai,Lucknow,Ecom Express,Truck,3.53,1517,2852.96,Delivered,INR
SHP002737,ORD102737,CUST9004,2026-07-03,Hyderabad_WH04,Kolkata,Chennai,FedEx,Bike,22.85,1685,3387.2,In Transit,INR
SHP002738,ORD102738,CUST7035,2026-07-03,Delhi_WH01,Delhi,Hyderabad,Delhivery,Van,28.65,1152,2497.4,Delivered,INR
SHP002739,ORD102739,CUST2473,2026-07-03,Chennai_WH05,Delhi,Mumbai,Ecom Express,Van,33.56,603,1568.12,In Transit,INR
SHP002740,ORD102740,CUST8820,2026-07-03,Chennai_WH05,Lucknow,Pune,Delhivery,Van,20.43,2458,4749.56,Delivered,INR
SHP002741,ORD102741,CUST2382,2026-07-03,Hyderabad_WH04,Jaipur,Pune,Blue Dart,Bike,42.95,450,1405.4,In Transit,INR
SHP002742,ORD102742,CUST6625,2026-07-03,Mumbai_WH02,Kolkata,Hyderabad,DHL,Mini Truck,22.09,1217,2535.68,Delivered,INR
SHP002743,ORD102743,CUST3637,2026-07-03,Mumbai_WH02,Hyderabad,Ahmedabad,FedEx,Mini Truck,39.03,219,942.56,Delivered,INR
SHP002744,ORD102744,CUST9172,2026-07-03,Delhi_WH01,Pune,Delhi,Ecom Express,Van,15.89,2004,3877.88,Delivered,INR
SHP002745,ORD102745,CUST2386,2026-07-03,Hyderabad_WH04,Lucknow,Hyderabad,Blue Dart,Bike,29.48,1557,3236.36,Delivered,INR
SHP002746,ORD102746,CUST2371,2026-07-03,Mumbai_WH02,Pune,Bengaluru,Delhivery,Bike,19.31,2110,4109.72,Returned,INR
SHP002747,ORD102747,CUST4311,2026-07-03,Mumbai_WH02,Kolkata,Hyderabad,FedEx,Van,45.2,1101,2604.2,Delivered,INR
SHP002748,ORD102748,CUST5499,2026-07-03,Hyderabad_WH04,Chennai,Pune,FedEx,Van,14.47,124,476.84,Delivered,INR
SHP002749,ORD102749,CUST8214,2026-07-03,Bengaluru_WH03,Hyderabad,Mumbai,Delhivery,Van,47.31,1756,3808.52,Delivered,INR
SHP002750,ORD102750,CUST9351,2026-07-03,Chennai_WH05,Hyderabad,Kolkata,Blue Dart,Mini Truck,11.26,2328,4405.52,Delivered,INR
SHP002751,ORD102751,CUST2679,2026-07-03,Bengaluru_WH03,Kolkata,Bengaluru,Ecom Express,Bike,34.79,142,753.08,In Transit,INR
SHP002752,ORD102752,CUST8403,2026-07-03,Delhi_WH01,Bengaluru,Chennai,DHL,Truck,9.92,2303,4344.44,Returned,INR
SHP002753,ORD102753,CUST8211,2026-07-03,Hyderabad_WH04,Pune,Kolkata,Delhivery,Truck,10.96,2110,4009.52,In Transit,INR
SHP002754,ORD102754,CUST2209,2026-07-03,Delhi_WH01,Ahmedabad,Pune,DHL,Bike,24.74,245,817.88,Cancelled,INR
SHP002755,ORD102755,CUST5908,2026-07-03,Bengaluru_WH03,Ahmedabad,Pune,Delhivery,Truck,27.14,1046,2288.48,Delivered,INR
SHP002756,ORD102756,CUST5636,2026-07-03,Chennai_WH05,Bengaluru,Lucknow,Blue Dart,Truck,3.38,1763,3293.96,Returned,INR
SHP002757,ORD102757,CUST3510,2026-07-03,Hyderabad_WH04,Mumbai,Jaipur,Ecom Express,Mini Truck,25.38,1409,2920.76,In Transit,INR
SHP002758,ORD102758,CUST8535,2026-07-03,Mumbai_WH02,Delhi,Ahmedabad,DHL,Truck,6.64,1493,2847.08,Delivered,INR
SHP002759,ORD102759,CUST3989,2026-07-03,Mumbai_WH02,Hyderabad,Delhi,Ecom Express,Van,40.1,1584,3412.4,Delivered,INR
SHP002760,ORD102760,CUST5205,2026-07-03,Bengaluru_WH03,Delhi,Lucknow,Delhivery,Truck,25.87,1666,3389.24,Delivered,INR
SHP002761,ORD102761,CUST8098,2026-07-03,Delhi_WH01,Jaipur,Mumbai,Ecom Express,Van,32.54,1176,2587.28,Delivered,INR
SHP002762,ORD102762,CUST2096,2026-07-03,Delhi_WH01,Hyderabad,Bengaluru,DHL,Bike,16.88,1455,2901.56,Cancelled,INR
SHP002763,ORD102763,CUST1919,2026-07-03,Delhi_WH01,Ahmedabad,Lucknow,FedEx,Bike,1.77,2025,3746.24,Delivered,INR
SHP002764,ORD102764,CUST3805,2026-07-03,Mumbai_WH02,Lucknow,Pune,Delhivery,Van,47.85,242,1089.8,Delivered,INR
SHP002765,ORD102765,CUST9327,2026-07-03,Bengaluru_WH03,Lucknow,Delhi,FedEx,Truck,27.32,649,1576.04,Delayed,INR
SHP002766,ORD102766,CUST9911,2026-07-03,Chennai_WH05,Jaipur,Kolkata,FedEx,Truck,23.4,1479,3023.0,Delivered,INR
SHP002767,ORD102767,CUST1658,2026-07-03,Bengaluru_WH03,Bengaluru,Delhi,FedEx,Mini Truck,41.62,550,1569.44,In Transit,INR
SHP002768,ORD102768,CUST3805,2026-07-03,Mumbai_WH02,Lucknow,Hyderabad,Blue Dart,Bike,18.71,2198,4260.92,Delivered,INR
SHP002769,ORD102769,CUST6487,2026-07-03,Delhi_WH01,Ahmedabad,Kolkata,FedEx,Van,26.02,743,1729.64,Delivered,INR
SHP002770,ORD102770,CUST2873,2026-07-03,Chennai_WH05,Lucknow,Hyderabad,Ecom Express,Van,2.22,461,936.44,Returned,INR
SHP002771,ORD102771,CUST2836,2026-07-03,Delhi_WH01,Ahmedabad,Kolkata,Blue Dart,Bike,8.36,1889,3580.52,Delivered,INR
SHP002772,ORD102772,CUST4760,2026-07-03,Bengaluru_WH03,Chennai,Lucknow,DHL,Truck,10.08,86,355.76,Delivered,INR
SHP002773,ORD102773,CUST4324,2026-07-03,Chennai_WH05,Lucknow,Ahmedabad,Delhivery,Truck,15.4,1094,2234.0,In Transit,INR
SHP002774,ORD102774,CUST6108,2026-07-03,Chennai_WH05,Kolkata,Bengaluru,DHL,Bike,13.19,500,1138.28,Delivered,INR
SHP002775,ORD102775,CUST8765,2026-07-03,Hyderabad_WH04,Kolkata,Jaipur,Delhivery,Mini Truck,39.14,939,2239.88,Delivered,INR
SHP002776,ORD102776,CUST1719,2026-07-03,Bengaluru_WH03,Chennai,Bengaluru,Delhivery,Bike,21.81,1173,2453.12,Delivered,INR
SHP002777,ORD102777,CUST4186,2026-07-03,Hyderabad_WH04,Pune,Mumbai,Blue Dart,Truck,16.21,653,1449.92,Delivered,INR
SHP002778,ORD102778,CUST8369,2026-07-03,Bengaluru_WH03,Delhi,Kolkata,FedEx,Mini Truck,2.09,1263,2378.48,Delivered,INR
SHP002779,ORD102779,CUST7651,2026-07-03,Chennai_WH05,Pune,Ahmedabad,DHL,Truck,14.62,1977,3814.04,In Transit,INR
SHP002780,ORD102780,CUST4771,2026-07-03,Mumbai_WH02,Hyderabad,Ahmedabad,Ecom Express,Truck,48.72,1714,3749.84,Delivered,INR
SHP002781,ORD102781,CUST5538,2026-07-03,Mumbai_WH02,Bengaluru,Lucknow,Delhivery,Bike,9.35,1584,3043.4,Delivered,INR
SHP002782,ORD102782,CUST7666,2026-07-03,Chennai_WH05,Hyderabad,Lucknow,Ecom Express,Mini Truck,44.43,2121,4430.96,Delivered,INR
SHP002783,ORD102783,CUST8452,2026-07-03,Delhi_WH01,Pune,Ahmedabad,Ecom Express,Van,39.59,1623,3476.48,Delivered,INR
SHP002784,ORD102784,CUST4969,2026-07-03,Chennai_WH05,Ahmedabad,Jaipur,Delhivery,Mini Truck,29.65,1247,2680.4,Delivered,INR
SHP002785,ORD102785,CUST8757,2026-07-03,Hyderabad_WH04,Jaipur,Ahmedabad,Ecom Express,Bike,5.71,1644,3107.72,In Transit,INR
SHP002786,ORD102786,CUST2582,2026-07-03,Chennai_WH05,Lucknow,Hyderabad,Ecom Express,Truck,7.2,917,1817.0,Delivered,INR
SHP002787,ORD102787,CUST8415,2026-07-03,Delhi_WH01,Mumbai,Lucknow,DHL,Mini Truck,26.14,1012,2215.28,Delivered,INR
SHP002788,ORD102788,CUST7905,2026-07-03,Hyderabad_WH04,Jaipur,Hyderabad,DHL,Truck,41.85,538,1550.6,Delivered,INR
SHP002789,ORD102789,CUST4682,2026-07-03,Delhi_WH01,Bengaluru,Delhi,FedEx,Truck,7.09,120,381.08,In Transit,INR
SHP002790,ORD102790,CUST5680,2026-07-03,Delhi_WH01,Delhi,Lucknow,DHL,Van,14.78,2447,4661.96,In Transit,INR
SHP002791,ORD102791,CUST3814,2026-07-03,Hyderabad_WH04,Lucknow,Bengaluru,Blue Dart,Van,3.19,50,208.28,In Transit,INR
SHP002792,ORD102792,CUST9584,2026-07-03,Hyderabad_WH04,Mumbai,Chennai,Delhivery,Mini Truck,25.34,634,1525.28,Delivered,INR
SHP002793,ORD102793,CUST7382,2026-07-03,Mumbai_WH02,Hyderabad,Chennai,FedEx,Truck,33.72,1887,3881.24,Delivered,INR
SHP002794,ORD102794,CUST5158,2026-07-03,Delhi_WH01,Ahmedabad,Kolkata,Blue Dart,Truck,21.92,427,1111.64,Delivered,INR
SHP002795,ORD102795,CUST5380,2026-07-03,Bengaluru_WH03,Kolkata,Lucknow,DHL,Mini Truck,18.23,753,1654.16,Delivered,INR
SHP002796,ORD102796,CUST3597,2026-07-03,Chennai_WH05,Hyderabad,Lucknow,FedEx,Bike,22.4,893,1956.2,Delivered,INR
SHP002797,ORD102797,CUST4458,2026-07-03,Delhi_WH01,Bengaluru,Chennai,Ecom Express,Mini Truck,43.57,1188,2741.24,In Transit,INR
SHP002798,ORD102798,CUST3001,2026-07-03,Mumbai_WH02,Jaipur,Pune,Blue Dart,Van,0.51,1663,3079.52,Delivered,INR
SHP002799,ORD102799,CUST5620,2026-07-03,Mumbai_WH02,Hyderabad,Mumbai,Blue Dart,Mini Truck,44.71,1995,4207.52,Delivered,INR
SHP002800,ORD102800,CUST3084,2026-07-03,Mumbai_WH02,Bengaluru,Chennai,Ecom Express,Mini Truck,7.55,2193,4118.0,Delivered,INR
SHP002801,ORD102801,CUST5490,2026-07-03,Bengaluru_WH03,Mumbai,Hyderabad,FedEx,Truck,27.14,689,1645.88,Delivered,INR
SHP002802,ORD102802,CUST1420,2026-07-03,Delhi_WH01,Delhi,Mumbai,Ecom Express,Truck,5.89,139,400.88,Delivered,INR
SHP002803,ORD102803,CUST2004,2026-07-03,Delhi_WH01,Hyderabad,Pune,Ecom Express,Bike,6.85,2037,3828.8,Delayed,INR
SHP002804,ORD102804,CUST9321,2026-07-03,Delhi_WH01,Chennai,Bengaluru,FedEx,Bike,7.15,1580,3009.8,Delivered,INR
SHP002805,ORD102805,CUST7187,2026-07-03,Mumbai_WH02,Lucknow,Ahmedabad,FedEx,Mini Truck,26.38,837,1903.16,Delivered,INR
SHP002806,ORD102806,CUST4771,2026-07-03,Chennai_WH05,Delhi,Kolkata,Ecom Express,Bike,6.52,373,829.64,Delivered,INR
SHP002807,ORD102807,CUST9417,2026-07-03,Mumbai_WH02,Delhi,Lucknow,FedEx,Truck,36.93,1680,3547.16,Delivered,INR
SHP002808,ORD102808,CUST4356,2026-07-03,Bengaluru_WH03,Chennai,Pune,DHL,Mini Truck,12.03,1638,3172.76,Delivered,INR
SHP002809,ORD102809,CUST8160,2026-07-03,Bengaluru_WH03,Pune,Ahmedabad,FedEx,Van,5.67,1354,2585.24,In Transit,INR
SHP002810,ORD102810,CUST4499,2026-07-03,Mumbai_WH02,Ahmedabad,Mumbai,DHL,Truck,4.94,687,1375.88,Delivered,INR
SHP002811,ORD102811,CUST8513,2026-07-03,Chennai_WH05,Kolkata,Delhi,Delhivery,Bike,19.14,640,1461.68,Delivered,INR
SHP002812,ORD102812,CUST7702,2026-07-03,Delhi_WH01,Chennai,Pune,FedEx,Truck,12.22,607,1319.24,Delivered,INR
SHP002813,ORD102813,CUST1016,2026-07-03,Delhi_WH01,Bengaluru,Kolkata,DHL,Bike,48.37,2070,4386.44,Delivered,INR
SHP002814,ORD102814,CUST9970,2026-07-03,Chennai_WH05,Bengaluru,Kolkata,Blue Dart,Mini Truck,7.09,2358,4409.48,Returned,INR
SHP002815,ORD102815,CUST7473,2026-07-03,Hyderabad_WH04,Delhi,Kolkata,DHL,Mini Truck,8.62,1847,3508.04,Delivered,INR
SHP002816,ORD102816,CUST3863,2026-07-03,Hyderabad_WH04,Kolkata,Delhi,DHL,Truck,49.87,2378,4958.84,In Transit,INR
SHP002817,ORD102817,CUST5140,2026-07-03,Bengaluru_WH03,Lucknow,Bengaluru,FedEx,Mini Truck,22.23,938,2035.16,Delivered,INR
SHP002818,ORD102818,CUST9599,2026-07-03,Bengaluru_WH03,Mumbai,Bengaluru,FedEx,Van,3.24,610,1216.88,Delayed,INR
SHP002819,ORD102819,CUST3512,2026-07-03,Mumbai_WH02,Kolkata,Chennai,Ecom Express,Mini Truck,33.8,447,1290.2,Delivered,INR
SHP002820,ORD102820,CUST9703,2026-07-03,Mumbai_WH02,Kolkata,Chennai,Ecom Express,Bike,47.12,2319,4819.64,Delivered,INR
SHP002821,ORD102821,CUST2866,2026-07-03,Delhi_WH01,Jaipur,Chennai,FedEx,Bike,10.63,933,1886.96,In Transit,INR
SHP002822,ORD102822,CUST3713,2026-07-03,Delhi_WH01,Kolkata,Delhi,FedEx,Van,30.23,231,858.56,Delivered,INR
SHP002823,ORD102823,CUST1953,2026-07-03,Delhi_WH01,Kolkata,Bengaluru,Ecom Express,Bike,25.42,485,1258.04,Delivered,INR
SHP002824,ORD102824,CUST6502,2026-07-03,Bengaluru_WH03,Bengaluru,Kolkata,Blue Dart,Van,21.19,1059,2240.48,Delivered,INR
SHP002825,ORD102825,CUST2727,2026-07-03,Mumbai_WH02,Pune,Mumbai,Ecom Express,Bike,47.99,2204,4623.08,Delivered,INR
SHP002826,ORD102826,CUST8547,2026-07-03,Delhi_WH01,Kolkata,Hyderabad,Ecom Express,Mini Truck,22.42,907,1981.64,Delivered,INR
SHP002827,ORD102827,CUST3922,2026-07-03,Bengaluru_WH03,Hyderabad,Kolkata,Blue Dart,Van,12.61,205,600.32,Cancelled,INR
SHP002828,ORD102828,CUST8745,2026-07-03,Chennai_WH05,Hyderabad,Jaipur,Blue Dart,Truck,9.33,1423,2753.36,Delivered,INR
SHP002829,ORD102829,CUST4814,2026-07-03,Bengaluru_WH03,Delhi,Mumbai,DHL,Bike,9.23,1052,2084.36,Delivered,INR
SHP002830,ORD102830,CUST4836,2026-07-03,Delhi_WH01,Mumbai,Delhi,Delhivery,Mini Truck,38.92,283,1056.44,In Transit,INR
SHP002831,ORD102831,CUST8470,2026-07-03,Mumbai_WH02,Delhi,Pune,Blue Dart,Van,14.83,204,625.16,Delivered,INR
SHP002832,ORD102832,CUST9045,2026-07-03,Delhi_WH01,Lucknow,Pune,Ecom Express,Mini Truck,7.67,214,557.24,In Transit,INR
SHP002833,ORD102833,CUST7496,2026-07-03,Delhi_WH01,Kolkata,Hyderabad,DHL,Bike,11.13,722,1513.16,In Transit,INR
SHP002834,ORD102834,CUST9462,2026-07-03,Chennai_WH05,Jaipur,Chennai,Ecom Express,Mini Truck,30.93,1569,3275.36,Delivered,INR
SHP002835,ORD102835,CUST7939,2026-07-03,Bengaluru_WH03,Hyderabad,Bengaluru,DHL,Van,41.35,1487,3252.8,Delivered,INR
SHP002836,ORD102836,CUST8957,2026-07-03,Delhi_WH01,Lucknow,Mumbai,FedEx,Truck,5.45,800,1585.4,Delivered,INR
SHP002837,ORD102837,CUST8943,2026-07-03,Delhi_WH01,Mumbai,Delhi,Delhivery,Truck,41.19,880,2158.28,Delivered,INR
SHP002838,ORD102838,CUST5840,2026-07-03,Chennai_WH05,Kolkata,Mumbai,DHL,Van,49.82,1015,2504.84,Delivered,INR
SHP002839,ORD102839,CUST3720,2026-07-03,Delhi_WH01,Delhi,Ahmedabad,FedEx,Bike,24.73,1185,2509.76,Delivered,INR
SHP002840,ORD102840,CUST5526,2026-07-03,Mumbai_WH02,Ahmedabad,Pune,Blue Dart,Bike,8.74,1901,3606.68,Delivered,INR
SHP002841,ORD102841,CUST3135,2026-07-03,Mumbai_WH02,Hyderabad,Delhi,FedEx,Bike,23.6,2480,4827.2,Delivered,INR
SHP002842,ORD102842,CUST6097,2026-07-03,Hyderabad_WH04,Pune,Chennai,Ecom Express,Van,31.7,1494,3149.6,In Transit,INR
SHP002843,ORD102843,CUST5924,2026-07-03,Chennai_WH05,Kolkata,Mumbai,Blue Dart,Bike,12.15,661,1415.6,In Transit,INR
SHP002844,ORD102844,CUST6389,2026-07-03,Hyderabad_WH04,Chennai,Delhi,FedEx,Mini Truck,21.75,1769,3525.2,In Transit,INR
SHP002845,ORD102845,CUST6115,2026-07-03,Chennai_WH05,Mumbai,Delhi,DHL,Mini Truck,17.28,2485,4760.36,Delivered,INR
SHP002846,ORD102846,CUST2690,2026-07-03,Mumbai_WH02,Mumbai,Kolkata,FedEx,Van,7.3,2294,4296.8,In Transit,INR
SHP002847,ORD102847,CUST4170,2026-07-03,Chennai_WH05,Hyderabad,Kolkata,DHL,Van,1.25,1522,2834.6,Delivered,INR
SHP002848,ORD102848,CUST1989,2026-07-03,Hyderabad_WH04,Chennai,Jaipur,Delhivery,Truck,5.86,1404,2677.52,In Transit,INR
SHP002849,ORD102849,CUST5279,2026-07-03,Hyderabad_WH04,Delhi,Hyderabad,Delhivery,Mini Truck,46.13,133,872.96,Delivered,INR
SHP002850,ORD102850,CUST4297,2026-07-03,Chennai_WH05,Delhi,Jaipur,Blue Dart,Mini Truck,17.46,467,1130.12,Delivered,INR
SHP002851,ORD102851,CUST8783,2026-07-03,Hyderabad_WH04,Delhi,Hyderabad,Delhivery,Truck,38.24,1615,3445.88,Delivered,INR
SHP002852,ORD102852,CUST9546,2026-07-03,Chennai_WH05,Kolkata,Ahmedabad,FedEx,Bike,18.06,1652,3270.32,Delivered,INR
SHP002853,ORD102853,CUST1403,2026-07-03,Bengaluru_WH03,Ahmedabad,Mumbai,Delhivery,Truck,24.87,1817,3649.04,In Transit,INR
SHP002854,ORD102854,CUST8331,2026-07-03,Chennai_WH05,Bengaluru,Ahmedabad,Ecom Express,Van,49.99,1813,3943.28,Delivered,INR
SHP002855,ORD102855,CUST2791,2026-07-03,Delhi_WH01,Pune,Bengaluru,DHL,Van,22.33,1517,3078.56,Returned,INR
SHP002856,ORD102856,CUST9551,2026-07-03,Hyderabad_WH04,Bengaluru,Kolkata,DHL,Truck,19.88,1370,2784.56,Delivered,INR
SHP002857,ORD102857,CUST4149,2026-07-03,Delhi_WH01,Lucknow,Chennai,DHL,Van,31.63,1076,2396.36,Delivered,INR
SHP002858,ORD102858,CUST8437,2026-07-03,Chennai_WH05,Hyderabad,Lucknow,Ecom Express,Truck,43.87,85,759.44,Cancelled,INR
SHP002859,ORD102859,CUST4621,2026-07-03,Delhi_WH01,Ahmedabad,Jaipur,Ecom Express,Van,42.99,1494,3285.08,Delivered,INR
SHP002860,ORD102860,CUST3838,2026-07-03,Mumbai_WH02,Hyderabad,Pune,Delhivery,Bike,35.48,400,1225.76,In Transit,INR
SHP002861,ORD102861,CUST5772,2026-07-03,Chennai_WH05,Pune,Chennai,Ecom Express,Bike,4.5,1041,2007.8,Delivered,INR
SHP002862,ORD102862,CUST4169,2026-07-03,Hyderabad_WH04,Ahmedabad,Hyderabad,Blue Dart,Truck,22.8,2457,4776.2,Delivered,INR
SHP002863,ORD102863,CUST5198,2026-07-03,Mumbai_WH02,Pune,Kolkata,Ecom Express,Bike,37.85,1233,2753.6,Delivered,INR
SHP002864,ORD102864,CUST1470,2026-07-03,Chennai_WH05,Lucknow,Bengaluru,DHL,Van,15.2,991,2046.2,Delivered,INR
SHP002865,ORD102865,CUST5859,2026-07-03,Delhi_WH01,Mumbai,Bengaluru,DHL,Bike,9.22,2345,4411.64,Delivered,INR
SHP002866,ORD102866,CUST1972,2026-07-03,Delhi_WH01,Chennai,Lucknow,FedEx,Mini Truck,3.57,2311,4282.64,Delivered,INR
SHP002867,ORD102867,CUST6850,2026-07-03,Bengaluru_WH03,Chennai,Hyderabad,Ecom Express,Truck,28.45,105,610.4,Delivered,INR
SHP002868,ORD102868,CUST5528,2026-07-03,Mumbai_WH02,Ahmedabad,Hyderabad,FedEx,Bike,11.98,1191,2367.56,In Transit,INR
SHP002869,ORD102869,CUST6685,2026-07-03,Delhi_WH01,Ahmedabad,Delhi,Blue Dart,Van,22.66,2249,4400.12,Delivered,INR
SHP002870,ORD102870,CUST1439,2026-07-03,Bengaluru_WH03,Bengaluru,Lucknow,Ecom Express,Van,37.91,873,2106.32,Delivered,INR
SHP002871,ORD102871,CUST6066,2026-07-03,Mumbai_WH02,Delhi,Mumbai,Ecom Express,Mini Truck,11.9,1868,3585.2,Delivered,INR
SHP002872,ORD102872,CUST5700,2026-07-03,Chennai_WH05,Ahmedabad,Jaipur,Ecom Express,Truck,43.76,925,2270.12,Cancelled,INR
SHP002873,ORD102873,CUST7268,2026-07-03,Delhi_WH01,Pune,Kolkata,Delhivery,Bike,9.51,2254,4251.32,Delivered,INR
SHP002874,ORD102874,CUST2517,2026-07-03,Bengaluru_WH03,Pune,Bengaluru,Blue Dart,Bike,28.14,109,613.88,Delivered,INR
SHP002875,ORD102875,CUST6421,2026-07-03,Bengaluru_WH03,Pune,Mumbai,Blue Dart,Mini Truck,43.59,808,2057.48,In Transit,INR
SHP002876,ORD102876,CUST8323,2026-07-03,Mumbai_WH02,Ahmedabad,Hyderabad,FedEx,Van,40.42,2363,4818.44,Delivered,INR
SHP002877,ORD102877,CUST6474,2026-07-03,Hyderabad_WH04,Pune,Hyderabad,DHL,Van,38.2,1842,3854.0,Delivered,INR
SHP002878,ORD102878,CUST6289,2026-07-03,Bengaluru_WH03,Bengaluru,Delhi,FedEx,Van,24.74,560,1384.88,Delivered,INR
SHP002879,ORD102879,CUST7947,2026-07-03,Chennai_WH05,Mumbai,Pune,DHL,Truck,41.34,315,1143.08,In Transit,INR
SHP002880,ORD102880,CUST6094,2026-07-03,Chennai_WH05,Kolkata,Bengaluru,Blue Dart,Van,36.3,290,1037.6,Delayed,INR
SHP002881,ORD102881,CUST4744,2026-07-03,Hyderabad_WH04,Ahmedabad,Chennai,Delhivery,Mini Truck,41.23,1121,2592.56,In Transit,INR
SHP002882,ORD102882,CUST4875,2026-07-03,Delhi_WH01,Kolkata,Mumbai,FedEx,Mini Truck,15.48,1395,2776.76,Delivered,INR
SHP002883,ORD102883,CUST4273,2026-07-03,Delhi_WH01,Ahmedabad,Jaipur,Ecom Express,Truck,18.53,2468,4744.76,Delivered,INR
SHP002884,ORD102884,CUST3576,2026-07-03,Delhi_WH01,Jaipur,Chennai,Blue Dart,Mini Truck,8.01,2229,4188.32,Delivered,INR
SHP002885,ORD102885,CUST5238,2026-07-03,Bengaluru_WH03,Bengaluru,Lucknow,DHL,Bike,20.36,1580,3168.32,Delivered,INR
SHP002886,ORD102886,CUST3491,2026-07-03,Hyderabad_WH04,Lucknow,Pune,Ecom Express,Truck,42.14,209,961.88,Delivered,INR
SHP002887,ORD102887,CUST7850,2026-07-03,Mumbai_WH02,Delhi,Mumbai,Blue Dart,Mini Truck,21.8,2095,4112.6,Delivered,INR
SHP002888,ORD102888,CUST1957,2026-07-03,Bengaluru_WH03,Ahmedabad,Hyderabad,Blue Dart,Van,39.56,1513,3278.12,Delivered,INR
SHP002889,ORD102889,CUST5009,2026-07-03,Delhi_WH01,Bengaluru,Delhi,Delhivery,Bike,28.16,1740,3549.92,Delivered,INR
SHP002890,ORD102890,CUST5937,2026-07-03,Bengaluru_WH03,Pune,Chennai,Blue Dart,Van,49.99,1013,2503.28,Delivered,INR
SHP002891,ORD102891,CUST4335,2026-07-03,Mumbai_WH02,Delhi,Chennai,Ecom Express,Van,36.52,503,1423.64,Delivered,INR
SHP002892,ORD102892,CUST5719,2026-07-03,Hyderabad_WH04,Pune,Jaipur,Blue Dart,Bike,3.99,384,819.08,Delivered,INR
SHP002893,ORD102893,CUST3365,2026-07-03,Delhi_WH01,Kolkata,Hyderabad,DHL,Bike,16.73,1907,3713.36,Delivered,INR
SHP002894,ORD102894,CUST1613,2026-07-03,Chennai_WH05,Mumbai,Bengaluru,DHL,Van,37.34,565,1545.08,Delivered,INR
SHP002895,ORD102895,CUST4562,2026-07-03,Hyderabad_WH04,Lucknow,Delhi,Ecom Express,Mini Truck,44.37,2326,4799.24,Cancelled,INR
SHP002896,ORD102896,CUST7178,2026-07-03,Hyderabad_WH04,Chennai,Kolkata,Ecom Express,Truck,21.5,909,1974.2,Delivered,INR
SHP002897,ORD102897,CUST9433,2026-07-03,Chennai_WH05,Jaipur,Ahmedabad,Delhivery,Mini Truck,6.42,1284,2468.24,Delivered,INR
SHP002898,ORD102898,CUST2921,2026-07-03,Delhi_WH01,Chennai,Lucknow,Blue Dart,Mini Truck,44.61,1092,2580.92,Delivered,INR
SHP002899,ORD102899,CUST8762,2026-07-03,Delhi_WH01,Delhi,Pune,Ecom Express,Van,44.4,1168,2715.2,In Transit,INR
SHP002900,ORD102900,CUST4700,2026-07-03,Mumbai_WH02,Kolkata,Ahmedabad,Delhivery,Van,29.72,2005,4045.64,Delivered,INR
SHP002901,ORD102901,CUST4126,2026-07-03,Mumbai_WH02,Delhi,Mumbai,Blue Dart,Truck,24.27,983,2140.64,Delivered,INR
SHP002902,ORD102902,CUST1075,2026-07-03,Delhi_WH01,Kolkata,Jaipur,Blue Dart,Truck,15.6,907,1899.8,Delivered,INR
SHP002903,ORD102903,CUST9445,2026-07-03,Delhi_WH01,Ahmedabad,Bengaluru,DHL,Truck,44.02,238,1036.64,Delivered,INR
SHP002904,ORD102904,CUST7714,2026-07-03,Mumbai_WH02,Hyderabad,Pune,FedEx,Bike,39.36,892,2157.92,Delivered,INR
